state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,92.815285,22.778131,0.61960155,0.009176795
Mizoram,92.86918,22.778131,0.09125858,0.009176795
Mizoram,92.87008,22.778131,0.09125858,0.009176795
Mizoram,92.89254,22.778131,0.08463138,0.009176795
Mizoram,92.93117,22.778131,0.61885726,0.009176795
Mizoram,93.00393,22.778131,0.06188207,0.009176795
Mizoram,93.08657,22.778131,0.61456424,0.009176795
Mizoram,93.08927,22.778131,0.61456424,0.009176795
Mizoram,93.09466,22.778131,0.6158705,0.009176795
Mizoram,93.09556,22.778131,0.6158705,0.009176795
Mizoram,93.09735,22.778131,0.6158705,0.009176795
Mizoram,92.62125,22.777233,0.61789256,0.009176853
Mizoram,92.62215,22.777233,0.61789256,0.009176853
Mizoram,92.62484,22.777233,0.61789256,0.009176853
Mizoram,92.62933,22.777233,0.61814886,0.009176853
Mizoram,92.630226,22.777233,0.61814886,0.009176853
Mizoram,92.63113,22.777233,0.61814886,0.009176853
Mizoram,92.63203,22.777233,0.61814886,0.009176853
Mizoram,92.63293,22.777233,0.61814886,0.009176853
Mizoram,92.63382,22.777233,0.61814886,0.009176853
Mizoram,92.63472,22.777233,0.084074795,0.009176853
Mizoram,92.65269,22.777233,0.095202684,0.009176853
Mizoram,92.65359,22.777233,0.095202684,0.009176853
Mizoram,92.72545,22.777233,0.09224243,0.009176853
Mizoram,92.72815,22.777233,0.09224243,0.009176853
Mizoram,92.73892,22.777233,0.08706591,0.009176853
Mizoram,92.77037,22.777233,0.09138032,0.009176853
Mizoram,92.77126,22.777233,0.09138032,0.009176853
Mizoram,92.77216,22.777233,0.09138032,0.009176853
Mizoram,92.77486,22.777233,0.09138032,0.009176853
Mizoram,92.826065,22.777233,0.6190896,0.009176853
Mizoram,92.87547,22.777233,0.09125858,0.009176853
Mizoram,92.876366,22.777233,0.09125858,0.009176853
Mizoram,92.89254,22.777233,0.08463138,0.009176853
Mizoram,92.89343,22.777233,0.08463138,0.009176853
Mizoram,92.89433,22.777233,0.08463138,0.009176853
Mizoram,92.93117,22.777233,0.61885726,0.009176853
Mizoram,93.00303,22.777233,0.06188207,0.009176853
Mizoram,93.00393,22.777233,0.06188207,0.009176853
Mizoram,93.04615,22.777233,0.6183108,0.009176853
Mizoram,93.09466,22.777233,0.6158705,0.009176853
Mizoram,93.09556,22.777233,0.6158705,0.009176853
Mizoram,92.61855,22.776335,0.61789256,0.009176913
Mizoram,92.61945,22.776335,0.61789256,0.009176913
Mizoram,92.62125,22.776335,0.61789256,0.009176913
Mizoram,92.62215,22.776335,0.61789256,0.009176913
Mizoram,92.62305,22.776335,0.61789256,0.009176913
Mizoram,92.62753,22.776335,0.61814886,0.009176913
Mizoram,92.62843,22.776335,0.61814886,0.009176913
Mizoram,92.62933,22.776335,0.61814886,0.009176913
Mizoram,92.630226,22.776335,0.61814886,0.009176913
