state,longitude,latitude,risk,pixel_area_sqkm
Arunachal Pradesh,96.01418,27.329895,0.07544297,0.008849262
Arunachal Pradesh,96.01778,27.329895,0.07544297,0.008849262
Arunachal Pradesh,96.03484,27.329895,0.07922374,0.008849262
Arunachal Pradesh,96.03574,27.329895,0.07922374,0.008849262
Arunachal Pradesh,96.108505,27.329895,0.6163309,0.008849262
Arunachal Pradesh,96.23427,27.329895,0.09916301,0.008849262
Arunachal Pradesh,95.98005,27.328997,0.09740138,0.008849333
Arunachal Pradesh,95.98095,27.328997,0.09740138,0.008849333
Arunachal Pradesh,95.98184,27.328997,0.09740138,0.008849333
Arunachal Pradesh,95.98813,27.328997,0.6159088,0.008849333
Arunachal Pradesh,95.996216,27.328997,0.09740138,0.008849333
Arunachal Pradesh,95.997116,27.328997,0.09740138,0.008849333
Arunachal Pradesh,95.99802,27.328997,0.09740138,0.008849333
Arunachal Pradesh,96.01418,27.328997,0.07544297,0.008849333
Arunachal Pradesh,96.01508,27.328997,0.07544297,0.008849333
Arunachal Pradesh,96.01598,27.328997,0.07544297,0.008849333
Arunachal Pradesh,96.01688,27.328997,0.07544297,0.008849333
Arunachal Pradesh,96.02856,27.328997,0.07182854,0.008849333
Arunachal Pradesh,96.02946,27.328997,0.07182854,0.008849333
Arunachal Pradesh,96.10312,27.328997,0.6163309,0.008849333
Arunachal Pradesh,95.977356,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.98005,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.98095,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.98184,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.98813,27.328098,0.6159088,0.008849403
Arunachal Pradesh,95.99172,27.328098,0.6159088,0.008849403
Arunachal Pradesh,95.99352,27.328098,0.6159088,0.008849403
Arunachal Pradesh,95.996216,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.997116,27.328098,0.09740138,0.008849403
Arunachal Pradesh,95.99802,27.328098,0.09740138,0.008849403
Arunachal Pradesh,96.0034,27.328098,0.09463268,0.008849403
Arunachal Pradesh,96.0043,27.328098,0.09463268,0.008849403
Arunachal Pradesh,96.006096,27.328098,0.09463268,0.008849403
Arunachal Pradesh,96.01418,27.328098,0.07544297,0.008849403
Arunachal Pradesh,96.01508,27.328098,0.07544297,0.008849403
Arunachal Pradesh,96.01688,27.328098,0.07544297,0.008849403
Arunachal Pradesh,96.01778,27.328098,0.07544297,0.008849403
Arunachal Pradesh,96.01868,27.328098,0.07544297,0.008849403
Arunachal Pradesh,96.02856,27.328098,0.07182854,0.008849403
Arunachal Pradesh,96.02946,27.328098,0.07182854,0.008849403
Arunachal Pradesh,96.03934,27.328098,0.07668446,0.008849403
Arunachal Pradesh,96.04024,27.328098,0.07668446,0.008849403
Arunachal Pradesh,95.99352,27.3272,0.6159088,0.008849474
Arunachal Pradesh,95.99442,27.3272,0.09740138,0.008849474
Arunachal Pradesh,96.01239,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01328,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01418,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01508,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01598,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01688,27.3272,0.07544297,0.008849474
Arunachal Pradesh,96.01778,27.3272,0.07544297,0.008849474
