state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,94.374756,26.491766,0.08046192,0.008913801
Nagaland,94.38104,26.491766,0.07934117,0.008913801
Nagaland,94.44123,26.491766,0.06509707,0.008913801
Nagaland,94.44213,26.491766,0.06509707,0.008913801
Nagaland,94.27055,26.49087,0.059634507,0.008913869
Nagaland,94.27415,26.49087,0.059634507,0.008913869
Nagaland,94.28493,26.49087,0.61152804,0.008913869
Nagaland,94.35859,26.49087,0.08046192,0.008913869
Nagaland,94.35949,26.49087,0.07183982,0.008913869
Nagaland,94.444824,26.49087,0.07594491,0.008913869
Nagaland,94.21935,26.489971,0.047864027,0.008913938
Nagaland,94.27864,26.489971,0.61152804,0.008913938
Nagaland,94.35949,26.489971,0.07183982,0.008913938
Nagaland,94.22384,26.489073,0.047864027,0.008914006
Nagaland,94.23372,26.489073,0.063037716,0.008914006
Nagaland,94.28313,26.489073,0.61152804,0.008914006
Nagaland,94.28403,26.489073,0.61152804,0.008914006
Nagaland,94.35949,26.489073,0.07183982,0.008914006
Nagaland,94.36038,26.489073,0.07183982,0.008914006
Nagaland,94.4071,26.489073,0.07594491,0.008914006
Nagaland,94.23911,26.488174,0.063037716,0.008914074
Nagaland,94.271454,26.488174,0.059634507,0.008914074
Nagaland,94.34152,26.488174,0.06768967,0.008914074
Nagaland,94.342415,26.488174,0.06768967,0.008914074
Nagaland,94.37206,26.488174,0.6126786,0.008914074
Nagaland,94.23283,26.487276,0.062162556,0.008914142
Nagaland,94.23372,26.487276,0.063037716,0.008914142
Nagaland,94.23642,26.487276,0.063037716,0.008914142
Nagaland,94.23911,26.487276,0.063037716,0.008914142
Nagaland,94.27055,26.487276,0.059634507,0.008914142
Nagaland,94.27594,26.487276,0.059634507,0.008914142
Nagaland,94.34062,26.487276,0.052439764,0.008914142
Nagaland,94.34152,26.487276,0.06768967,0.008914142
Nagaland,94.37027,26.487276,0.6126786,0.008914142
Nagaland,94.37116,26.487276,0.6126786,0.008914142
Nagaland,94.37206,26.487276,0.6126786,0.008914142
Nagaland,94.37296,26.487276,0.6126786,0.008914142
Nagaland,94.21755,26.486378,0.047864027,0.00891421
Nagaland,94.24809,26.486378,0.059052166,0.00891421
Nagaland,94.24899,26.486378,0.059052166,0.00891421
Nagaland,94.24989,26.486378,0.059052166,0.00891421
Nagaland,94.28403,26.486378,0.61152804,0.00891421
Nagaland,94.28583,26.486378,0.61152804,0.00891421
Nagaland,94.36937,26.486378,0.6126786,0.00891421
Nagaland,94.37116,26.486378,0.6126786,0.00891421
Nagaland,94.37206,26.486378,0.6126786,0.00891421
Nagaland,94.37296,26.486378,0.6126786,0.00891421
Nagaland,94.37386,26.486378,0.6126786,0.00891421
Nagaland,94.28403,26.48548,0.61152804,0.008914278
Nagaland,94.28493,26.48548,0.61152804,0.008914278
Nagaland,94.28583,26.48548,0.61152804,0.008914278
Nagaland,94.28762,26.48548,0.61306554,0.008914278
Nagaland,94.28852,26.48548,0.61306554,0.008914278
Nagaland,94.3496,26.48548,0.06768967,0.008914278
Nagaland,94.36308,26.48548,0.07183982,0.008914278
Nagaland,94.36937,26.48548,0.6126786,0.008914278
Nagaland,94.37027,26.48548,0.6126786,0.008914278
Nagaland,94.37206,26.48548,0.6126786,0.008914278
Nagaland,94.37296,26.48548,0.6126786,0.008914278
Nagaland,94.37386,26.48548,0.6126786,0.008914278
Nagaland,94.241806,26.484581,0.063037716,0.008914347
Nagaland,94.28493,26.484581,0.61152804,0.008914347
Nagaland,94.28583,26.484581,0.61152804,0.008914347
Nagaland,94.28762,26.484581,0.61306554,0.008914347
Nagaland,94.28852,26.484581,0.61306554,0.008914347
Nagaland,94.3496,26.484581,0.06768967,0.008914347
Nagaland,94.36218,26.484581,0.07183982,0.008914347
Nagaland,94.36937,26.484581,0.6126786,0.008914347
Nagaland,94.37027,26.484581,0.6126786,0.008914347
Nagaland,94.22923,26.483683,0.062162556,0.008914415
Nagaland,94.28762,26.483683,0.61306554,0.008914415
Nagaland,94.28852,26.483683,0.61306554,0.008914415
Nagaland,94.28942,26.483683,0.61306554,0.008914415
Nagaland,94.33164,26.483683,0.05941684,0.008914415
Nagaland,94.28762,26.482784,0.61306554,0.008914483
Nagaland,94.28852,26.482784,0.61306554,0.008914483
Nagaland,94.28942,26.482784,0.61306554,0.008914483
Nagaland,94.222046,26.481886,0.06758839,0.008914551
Nagaland,94.28942,26.481886,0.071539775,0.008914551
Nagaland,94.29031,26.481886,0.071539775,0.008914551
Nagaland,94.21576,26.480988,0.06758839,0.008914619
Nagaland,94.40171,26.480988,0.051926363,0.008914619
Nagaland,94.4026,26.480988,0.051926363,0.008914619
Nagaland,94.221146,26.48009,0.06758839,0.008914688
Nagaland,94.2445,26.48009,0.06482265,0.008914688
Nagaland,94.24899,26.48009,0.06482265,0.008914688
Nagaland,94.28672,26.48009,0.06988547,0.008914688
Nagaland,94.343315,26.48009,0.08475327,0.008914688
Nagaland,94.40171,26.48009,0.051926363,0.008914688
Nagaland,94.4026,26.48009,0.051926363,0.008914688
Nagaland,94.4035,26.48009,0.051926363,0.008914688
Nagaland,94.38823,26.47919,0.5995874,0.008914755
Nagaland,94.4062,26.47919,0.61256886,0.008914755
Nagaland,94.4071,26.47919,0.61256886,0.008914755
Nagaland,94.408,26.47919,0.61256886,0.008914755
Nagaland,94.4089,26.47919,0.61256886,0.008914755
Nagaland,94.212166,26.478292,0.05709813,0.008914824
Nagaland,94.28583,26.478292,0.06988547,0.008914824
