loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,period
0,0,1651.0921086689214,12373.977362275124,0.6225936939162825,85,2001_2005
1,0,1533.956453470886,13651.569062232971,0.631569446901191,36,2001_2005
0,0,1579.8182742759582,12124.673276901243,0.656940531238769,73,2001_2005
1,0,778.3637566330608,8202.344890594482,0.5146255096790375,25,2001_2005
1,0,690.5334459487058,8093.631219953299,0.4621854827961897,45,2001_2005
0,0,1511.680262294598,13666.970432847738,0.574950833501583,94,2001_2005
1,0,1358.3707872152336,9850.62852203846,0.6824395456430304,88,2001_2005
0,0,1563.0487147629265,11644.988394498823,0.8188432297509931,80,2001_2005
0,0,614.373024619601,7975.534360259771,0.4331284025447655,33,2001_2005
0,0,1937.6704746728592,17173.46457386017,0.670047346321999,72,2001_2005
1,0,-3465.0886767449765,1774.7250898480415,-1.5285564876700566,55,2001_2005
0,0,1140.4336637794968,9843.596195459366,0.673318501171275,71,2001_2005
0,0,220.86585106551684,15879.161219596865,0.086673099218014,31,2001_2005
0,0,-888.2798278738164,1467.2695265114307,-1.130191381002239,29,2001_2005
0,0,508.602159379795,3257.8065447211266,0.8975291386017497,39,2001_2005
0,0,1128.4711875350022,10665.454065084456,0.4855787635331756,81,2001_2005
0,0,918.9425276384692,7987.993620872498,0.6738200162326706,34,2001_2005
0,1,1020.8591046571728,12242.727783799171,0.448997957126471,80,2001_2005
0,0,1737.3255905024707,11914.257250368595,0.6972055426092403,77,2001_2005
0,0,554.249160596728,15773.140984117985,0.1826316116678251,53,2001_2005
0,0,588.540979888593,7630.142838835716,0.407650578165264,65,2001_2005
0,0,1547.732325816154,7057.738894820213,1.0963431880591767,90,2001_2005
0,0,1870.544635231416,12415.251088619232,0.8340379251911804,70,2001_2005
0,0,1007.0713996052182,13667.09495601058,0.4189570634360126,65,2001_2005
0,0,2350.434995042533,14376.780945062636,0.776608013444378,80,2001_2005
1,0,-1737.383880072366,3722.879495382309,-1.0290899624946104,61,2001_2005
0,0,790.8071233302353,8067.458637952805,0.4993741653627148,75,2001_2005
0,0,1150.5709999084463,9510.116752386091,0.6030125193733814,82,2001_2005
0,0,-70.34471967369336,4040.169695585966,-0.1075182928654246,36,2001_2005
0,0,479.50994878527126,7879.115475654602,0.3343179466176249,27,2001_2005
1,0,1914.5591943068173,15366.531610250471,0.6825937169688902,37,2001_2005
1,0,893.0327109991804,8755.679527521133,0.5176667969967679,72,2001_2005
0,0,1293.7378048715143,14250.581489562988,0.4730792652481606,81,2001_2005
1,0,2111.549864783068,16423.83517050743,0.6449618459535826,66,2001_2005
0,0,2213.2499963250084,22029.618906080723,0.5132516715548533,98,2001_2005
0,0,319.3719131350517,18010.588175058365,0.1091661707179393,31,2001_2005
1,0,2840.033568240888,17698.653348445892,0.7969977825679033,81,2001_2005
0,1,137.9383686635647,5164.333408474922,0.1256258879011665,32,2001_2005
0,0,3275.442789853736,19907.70872825384,0.8275235870191763,87,2001_2005
0,0,2324.393941683324,19250.532032370567,0.6253168101237339,79,2001_2005
0,0,2175.2151561260216,11209.067806720734,1.033192794006354,94,2001_2005
0,0,464.8615140140064,15303.130825519562,0.1870917699324146,77,2001_2005
0,0,828.3370855112971,7584.20160934329,0.6837451924215683,41,2001_2005
0,0,-87.70980510488153,9742.192485332487,-0.0527232052686882,26,2001_2005
0,0,715.5599662510385,8121.763079017401,0.5365742278052139,40,2001_2005
0,0,2045.203275614604,15379.299326896667,0.7350808299271044,96,2001_2005
1,0,1206.1413527890727,13357.100269079208,0.4171068035638615,84,2001_2005
